Module#name from: XPath::HTML returned name(.). Fix your lib to follow normal ruby semantics!
{Module,Class}#name should return resolvable constant name as String or nil
Module#name from: XPath returned name(.). Fix your lib to follow normal ruby semantics!
{Module,Class}#name should return resolvable constant name as String or nil
#<UnboundMethod: TodoItem#belongs_to_counter_cache_after_update> is dynamically defined in a closure, unable to emit subject
#<UnboundMethod: TodoList#belongs_to_counter_cache_after_update> is dynamically defined in a closure, unable to emit subject
Mutant configuration:
Matcher:         #<Mutant::Matcher::Config match_expressions: [TodoItem,TodoList,User,TodoItemsController,TodoListsController,StaticPagesController,ApplicationController]>
Integration:     Mutant::Integration::Rspec
Expect Coverage: 100.00%
Jobs:            8
Includes:        []
Requires:        ["./config/environment"]
(00/1354) 100% - killtime: 0.00s runtime: 0.00s overhead: 0.00s
(16/1354) 100% - killtime: 5.12s runtime: 1.02s overhead: -4.10s
(32/1354) 100% - killtime: 9.81s runtime: 2.03s overhead: -7.78s
     # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'
     # ------------------
     # --- Caused by: ---
     # PG::UniqueViolation:
     #   ERROR:  duplicate key value violates unique constraint "index_users_on_email"
     #   DETAIL:  Key (email)=(person1@example.com) already exists.
     #   /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'

  8) TodoItemsController DELETE #destroy when the user is not logged in does nothing and returns an error
     Failure/Error: @owner = create(:user)

     ActiveRecord::RecordNotUnique:
       PG::UniqueViolation: ERROR:  duplicate key value violates unique constraint "index_users_on_email"
       DETAIL:  Key (email)=(person1@example.com) already exists.
       : INSERT INTO "users" ("email", "encrypted_password", "created_at", "updated_at") VALUES ($1, $2, $3, $4) RETURNING "id"
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy_syntax_method_registrar.rb:20:in `block in define_singular_strategy_method'
     # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'
     # ------------------
     # --- Caused by: ---
     # PG::UniqueViolation:
     #   ERROR:  duplicate key value violates unique constraint "index_users_on_email"
     #   DETAIL:  Key (email)=(person1@example.com) already exists.
     #   /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'

  9) TodoItemsController PUT #update when the user owns the item with valid params updates the todo item
     Failure/Error: @owner = create(:user)

     ActiveRecord::RecordNotUnique:
       PG::UniqueViolation: ERROR:  duplicate key value violates unique constraint "index_users_on_email"
       DETAIL:  Key (email)=(person1@example.com) already exists.
       : INSERT INTO "users" ("email", "encrypted_password", "created_at", "updated_at") VALUES ($1, $2, $3, $4) RETURNING "id"
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy_syntax_method_registrar.rb:20:in `block in define_singular_strategy_method'
     # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
     # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'
     # ------------------
     # --- Caused by: ---
     # PG::UniqueViolation:
     #   ERROR:  duplicate key value violates unique constraint "index_users_on_email"
     #   DETAIL:  Key (email)=(person1@example.com) already exists.
     #   /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'

  10) TodoItemsController PUT #update when the user owns the item with invalid params returns and error
      Failure/Error: @owner = create(:user)

      ActiveRecord::RecordNotUnique:
        PG::UniqueViolation: ERROR:  duplicate key value violates unique constraint "index_users_on_email"
        DETAIL:  Key (email)=(person1@example.com) already exists.
        : INSERT INTO "users" ("email", "encrypted_password", "created_at", "updated_at") VALUES ($1, $2, $3, $4) RETURNING "id"
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy_syntax_method_registrar.rb:20:in `block in define_singular_strategy_method'
      # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'
      # ------------------
      # --- Caused by: ---
      # PG::UniqueViolation:
      #   ERROR:  duplicate key value violates unique constraint "index_users_on_email"
      #   DETAIL:  Key (email)=(person1@example.com) already exists.
      #   /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'

  11) TodoItemsController PUT #update when the user does not own the containing list does not update the item
      Failure/Error: @owner = create(:user)

      ActiveRecord::RecordNotUnique:
        PG::UniqueViolation: ERROR:  duplicate key value violates unique constraint "index_users_on_email"
        DETAIL:  Key (email)=(person1@example.com) already exists.
        : INSERT INTO "users" ("email", "encrypted_password", "created_at", "updated_at") VALUES ($1, $2, $3, $4) RETURNING "id"
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy_syntax_method_registrar.rb:20:in `block in define_singular_strategy_method'
      # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'
      # ------------------
      # --- Caused by: ---
      # PG::UniqueViolation:
      #   ERROR:  duplicate key value violates unique constraint "index_users_on_email"
      #   DETAIL:  Key (email)=(person1@example.com) already exists.
      #   /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'

  12) TodoItemsController PUT #update when the user is not logged in does not update the item
      Failure/Error: @owner = create(:user)

      ActiveRecord::RecordNotUnique:
        PG::UniqueViolation: ERROR:  duplicate key value violates unique constraint "index_users_on_email"
        DETAIL:  Key (email)=(person1@example.com) already exists.
        : INSERT INTO "users" ("email", "encrypted_password", "created_at", "updated_at") VALUES ($1, $2, $3, $4) RETURNING "id"
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:29:in `block in run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory_runner.rb:28:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy_syntax_method_registrar.rb:20:in `block in define_singular_strategy_method'
      # ./spec/controllers/todo_items_controller_spec.rb:5:in `block (2 levels) in <top (required)>'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-rspec-0.8.8/lib/mutant/integration/rspec.rb:68:in `call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:48:in `block in run_mutation_tests'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:44:in `block (3 levels) in call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `open'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:41:in `block (2 levels) in call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `fork'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:40:in `block in call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `pipe'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/isolation.rb:37:in `call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:46:in `run_mutation_tests'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/env.rb:25:in `kill'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `call'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:60:in `handle_job'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:45:in `handle'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:31:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/worker.rb:17:in `run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/parallel/master.rb:43:in `block (2 levels) in run'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/mutant-0.8.10/lib/mutant/actor/env.rb:14:in `block in spawn'
      # ------------------
      # --- Caused by: ---
      # PG::UniqueViolation:
      #   ERROR:  duplicate key value violates unique constraint "index_users_on_email"
      #   DETAIL:  Key (email)=(person1@example.com) already exists.
      #   /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'

  13) TodoItemsController PUT #complete when the user owns the containing list marks the item as complete
      Failure/Error: @owner = create(:user)

      ActiveRecord::RecordNotUnique:
        PG::UniqueViolation: ERROR:  duplicate key value violates unique constraint "index_users_on_email"
        DETAIL:  Key (email)=(person1@example.com) already exists.
        : INSERT INTO "users" ("email", "encrypted_password", "created_at", "updated_at") VALUES ($1, $2, $3, $4) RETURNING "id"
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/configuration.rb:18:in `block in initialize'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/evaluation.rb:15:in `create'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:12:in `block in result'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `tap'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/strategy/create.rb:9:in `result'
      # /Users/cbeynon/.rvm/gems/ruby-2.3.1/gems/factory_girl-4.7.0/lib/factory_girl/factory.rb:42:in `run'
